Customer_ID,Segment,City,State,Country,Zipcode
514,Corporate,La Habra,CA,EE. UU.,90631.0
515,Consumer,Stockbridge,GA,EE. UU.,30281.0
516,Corporate,Caguas,PR,Puerto Rico,725.0
517,Corporate,Brooklyn,NY,EE. UU.,11211.0
518,Corporate,Cerritos,CA,EE. UU.,90703.0
519,Home Office,Ogden,UT,EE. UU.,84404.0
520,Consumer,Caguas,PR,Puerto Rico,725.0
521,Home Office,Portland,OR,EE. UU.,97206.0
522,Consumer,Caguas,PR,Puerto Rico,725.0
523,Consumer,Mission Viejo,CA,EE. UU.,92692.0
524,Corporate,New Bedford,MA,EE. UU.,2740.0
525,Consumer,Caguas,PR,Puerto Rico,725.0
526,Home Office,Brownsville,TX,EE. UU.,78521.0
527,Corporate,Taunton,MA,EE. UU.,2780.0
528,Consumer,Caguas,PR,Puerto Rico,725.0
529,Consumer,Chicago,IL,EE. UU.,60630.0
530,Corporate,Newark,NJ,EE. UU.,7104.0
531,Corporate,Caguas,PR,Puerto Rico,725.0
532,Corporate,Sugar Land,TX,EE. UU.,77479.0
533,Corporate,Caguas,PR,Puerto Rico,725.0
534,Home Office,Baldwin Park,CA,EE. UU.,91706.0
535,Consumer,Bronx,NY,EE. UU.,10453.0
536,Consumer,Caguas,PR,Puerto Rico,725.0
537,Home Office,Costa Mesa,CA,EE. UU.,92627.0
538,Consumer,Wilmington,CA,EE. UU.,90744.0
539,Home Office,Ventura,CA,EE. UU.,93003.0
540,Consumer,Caguas,PR,Puerto Rico,725.0
541,Corporate,Lynwood,CA,EE. UU.,90262.0
542,Home Office,Caguas,PR,Puerto Rico,725.0
543,Home Office,Greenville,NC,EE. UU.,27858.0
544,Consumer,Caguas,PR,Puerto Rico,725.0
545,Consumer,El Cajon,CA,EE. UU.,92021.0
546,Corporate,Clearfield,UT,EE. UU.,84015.0
547,Corporate,Hyattsville,MD,EE. UU.,20783.0
548,Consumer,Caguas,PR,Puerto Rico,725.0
549,Home Office,Sugar Land,TX,EE. UU.,77478.0
550,Home Office,Lancaster,PA,EE. UU.,17601.0
551,Consumer,Caguas,PR,Puerto Rico,725.0
552,Corporate,Los Angeles,CA,EE. UU.,90011.0
553,Consumer,Fremont,CA,EE. UU.,94538.0
554,Consumer,Caguas,PR,Puerto Rico,725.0
555,Consumer,Compton,CA,EE. UU.,90220.0
556,Corporate,Caguas,PR,Puerto Rico,725.0
557,Consumer,Waipahu,HI,EE. UU.,96797.0
558,Consumer,Carlisle,PA,EE. UU.,17013.0
559,Consumer,Caguas,PR,Puerto Rico,725.0
560,Consumer,Richmond,VA,EE. UU.,23223.0
561,Corporate,Caguas,PR,Puerto Rico,725.0
562,Consumer,Tracy,CA,EE. UU.,95376.0
563,Corporate,Los Angeles,CA,EE. UU.,90066.0
564,Corporate,Caguas,PR,Puerto Rico,725.0
565,Home Office,San Francisco,CA,EE. UU.,94112.0
566,Consumer,Dayton,OH,EE. UU.,45424.0
567,Corporate,Las Vegas,NV,EE. UU.,89103.0
568,Consumer,Caguas,PR,Puerto Rico,725.0
569,Consumer,Meridian,ID,EE. UU.,83642.0
570,Consumer,Buffalo,NY,EE. UU.,14215.0
571,Consumer,Caguas,PR,Puerto Rico,725.0
572,Corporate,Spring Valley,CA,EE. UU.,91977.0
573,Consumer,Washington,DC,EE. UU.,20019.0
574,Corporate,Joliet,IL,EE. UU.,60435.0
575,Corporate,Rancho Cucamonga,CA,EE. UU.,91730.0
576,Home Office,Houston,TX,EE. UU.,77093.0
577,Consumer,Caguas,PR,Puerto Rico,725.0
578,Consumer,Kaneohe,HI,EE. UU.,96744.0
579,Consumer,New Orleans,LA,EE. UU.,70119.0
580,Corporate,Caguas,PR,Puerto Rico,725.0
581,Consumer,West New York,NJ,EE. UU.,7093.0
582,Corporate,Garland,TX,EE. UU.,75043.0
583,Consumer,San Marcos,TX,EE. UU.,78666.0
584,Consumer,Caguas,PR,Puerto Rico,725.0
585,Corporate,New York,NY,EE. UU.,10021.0
586,Home Office,San Marcos,TX,EE. UU.,78666.0
587,Consumer,Ogden,UT,EE. UU.,84404.0
588,Consumer,Caguas,PR,Puerto Rico,725.0
589,Corporate,Oxnard,CA,EE. UU.,93033.0
590,Consumer,Meridian,ID,EE. UU.,83642.0
591,Consumer,Caguas,PR,Puerto Rico,725.0
592,Corporate,Detroit,MI,EE. UU.,48235.0
593,Consumer,Caguas,PR,Puerto Rico,725.0
594,Home Office,Lynnwood,WA,EE. UU.,98037.0
595,Consumer,Caguas,PR,Puerto Rico,725.0
596,Corporate,Pompano Beach,FL,EE. UU.,33065.0
597,Corporate,Caguas,PR,Puerto Rico,725.0
598,Consumer,Paramount,CA,EE. UU.,90723.0
599,Corporate,Caguas,PR,Puerto Rico,725.0
601,Home Office,Caguas,PR,Puerto Rico,725.0
602,Consumer,Brooklyn,NY,EE. UU.,11236.0
603,Corporate,Fresno,CA,EE. UU.,93722.0
604,Consumer,Caguas,PR,Puerto Rico,725.0
605,Home Office,Brooklyn,NY,EE. UU.,11236.0
606,Consumer,Newark,DE,EE. UU.,19702.0
607,Consumer,Caguas,PR,Puerto Rico,725.0
608,Corporate,Fairfield,OH,EE. UU.,45014.0
609,Consumer,Caguas,PR,Puerto Rico,725.0
610,Home Office,New York,NY,EE. UU.,10033.0
611,Consumer,El Cajon,CA,EE. UU.,92020.0
612,Home Office,Caguas,PR,Puerto Rico,725.0
613,Consumer,South Ozone Park,NY,EE. UU.,11420.0
614,Corporate,Caguas,PR,Puerto Rico,725.0
615,Corporate,El Paso,TX,EE. UU.,79907.0
616,Corporate,Smyrna,GA,EE. UU.,30080.0
617,Consumer,Caguas,PR,Puerto Rico,725.0
618,Corporate,Jackson Heights,NY,EE. UU.,11372.0
619,Corporate,Houston,TX,EE. UU.,77015.0
620,Consumer,Caguas,PR,Puerto Rico,725.0
621,Corporate,Anaheim,CA,EE. UU.,92802.0
622,Corporate,Caguas,PR,Puerto Rico,725.0
623,Home Office,Tempe,AZ,EE. UU.,85281.0
624,Corporate,Oceanside,CA,EE. UU.,92057.0
625,Corporate,Caguas,PR,Puerto Rico,725.0
626,Corporate,Dallas,TX,EE. UU.,75228.0
627,Consumer,Honolulu,HI,EE. UU.,96822.0
628,Consumer,Caguas,PR,Puerto Rico,725.0
629,Corporate,Van Nuys,CA,EE. UU.,91406.0
630,Consumer,Caguas,PR,Puerto Rico,725.0
631,Consumer,Brooklyn,NY,EE. UU.,11209.0
632,Home Office,Grand Prairie,TX,EE. UU.,75052.0
633,Home Office,Caguas,PR,Puerto Rico,725.0
634,Home Office,Riverside,CA,EE. UU.,92504.0
635,Consumer,Caguas,PR,Puerto Rico,725.0
636,Consumer,Long Beach,CA,EE. UU.,90806.0
637,Corporate,Caguas,PR,Puerto Rico,725.0
638,Consumer,Bridgeton,NJ,EE. UU.,8302.0
639,Home Office,Caguas,PR,Puerto Rico,725.0
640,Corporate,New Castle,DE,EE. UU.,19720.0
641,Consumer,Plainfield,NJ,EE. UU.,7060.0
642,Consumer,Caguas,PR,Puerto Rico,725.0
643,Consumer,New Orleans,LA,EE. UU.,70117.0
644,Home Office,Caguas,PR,Puerto Rico,725.0
645,Consumer,Cupertino,CA,EE. UU.,95014.0
646,Consumer,Ann Arbor,MI,EE. UU.,48103.0
647,Consumer,Caguas,PR,Puerto Rico,725.0
648,Consumer,Arecibo,PR,Puerto Rico,612.0
649,Corporate,Stockton,CA,EE. UU.,95206.0
650,Home Office,Caguas,PR,Puerto Rico,725.0
651,Consumer,Santa Fe,NM,EE. UU.,87505.0
652,Consumer,Alpharetta,GA,EE. UU.,30022.0
653,Consumer,Caguas,PR,Puerto Rico,725.0
654,Corporate,Orange Park,FL,EE. UU.,32073.0
655,Corporate,Caguas,PR,Puerto Rico,725.0
656,Corporate,Pomona,CA,EE. UU.,91767.0
657,Corporate,Caguas,PR,Puerto Rico,725.0
658,Consumer,Irwin,PA,EE. UU.,15642.0
659,Corporate,Greenville,NC,EE. UU.,27834.0
660,Consumer,Caguas,PR,Puerto Rico,725.0
661,Home Office,Detroit,MI,EE. UU.,48235.0
662,Home Office,Caguas,PR,Puerto Rico,725.0
663,Consumer,Pacoima,CA,EE. UU.,91331.0
664,Home Office,Holland,MI,EE. UU.,49423.0
665,Consumer,Caguas,PR,Puerto Rico,725.0
666,Consumer,Orange Park,FL,EE. UU.,32073.0
667,Corporate,Caguas,PR,Puerto Rico,725.0
668,Home Office,Peoria,AZ,EE. UU.,85345.0
669,Consumer,San Jose,CA,EE. UU.,95148.0
670,Corporate,Caguas,PR,Puerto Rico,725.0
671,Consumer,Tucson,AZ,EE. UU.,85706.0
672,Corporate,Caguas,PR,Puerto Rico,725.0
673,Corporate,Chula Vista,CA,EE. UU.,91911.0
674,Consumer,Morrisville,PA,EE. UU.,19067.0
675,Home Office,Greensboro,NC,EE. UU.,27410.0
676,Consumer,Caguas,PR,Puerto Rico,725.0
677,Corporate,Waukegan,IL,EE. UU.,60085.0
678,Consumer,Amarillo,TX,EE. UU.,79109.0
679,Corporate,Caguas,PR,Puerto Rico,725.0
680,Home Office,Strongsville,OH,EE. UU.,44136.0
681,Consumer,Caguas,PR,Puerto Rico,725.0
682,Corporate,Salinas,CA,EE. UU.,93906.0
683,Consumer,Harlingen,TX,EE. UU.,78550.0
684,Corporate,Highland Park,MI,EE. UU.,48203.0
685,Home Office,Caguas,PR,Puerto Rico,725.0
686,Home Office,North Hollywood,CA,EE. UU.,91605.0
687,Consumer,Garden Grove,CA,EE. UU.,92840.0
688,Consumer,Houston,TX,EE. UU.,77081.0
689,Home Office,Caguas,PR,Puerto Rico,725.0
690,Home Office,Salt Lake City,UT,EE. UU.,84118.0
691,Consumer,Stafford,VA,EE. UU.,22554.0
692,Home Office,Phoenix,AZ,EE. UU.,85029.0
693,Corporate,Caguas,PR,Puerto Rico,725.0
694,Consumer,Elmhurst,NY,EE. UU.,11373.0
695,Corporate,Roswell,NM,EE. UU.,88201.0
696,Consumer,Caguas,PR,Puerto Rico,725.0
697,Consumer,Washington,DC,EE. UU.,20019.0
698,Corporate,Caguas,PR,Puerto Rico,725.0
699,Corporate,Houston,TX,EE. UU.,77036.0
700,Consumer,Chula Vista,CA,EE. UU.,91910.0
701,Home Office,Hollister,CA,EE. UU.,95023.0
702,Corporate,Bend,OR,EE. UU.,97701.0
703,Consumer,Miami,FL,EE. UU.,33155.0
704,Consumer,Caguas,PR,Puerto Rico,725.0
705,Consumer,Atlanta,GA,EE. UU.,30331.0
706,Consumer,Brighton,MA,EE. UU.,2135.0
707,Consumer,Caguas,PR,Puerto Rico,725.0
708,Consumer,Phoenix,AZ,EE. UU.,85022.0
709,Consumer,Caguas,PR,Puerto Rico,725.0
710,Home Office,Seattle,WA,EE. UU.,98115.0
711,Corporate,Caguas,PR,Puerto Rico,725.0
712,Consumer,Vega Baja,PR,Puerto Rico,693.0
713,Corporate,Moreno Valley,CA,EE. UU.,92557.0
714,Consumer,Caguas,PR,Puerto Rico,725.0
715,Consumer,Dubuque,IA,EE. UU.,52001.0
716,Home Office,Caguas,PR,Puerto Rico,725.0
717,Corporate,Albuquerque,NM,EE. UU.,87111.0
718,Consumer,Caguas,PR,Puerto Rico,725.0
719,Consumer,Tucson,AZ,EE. UU.,85746.0
720,Consumer,Caguas,PR,Puerto Rico,725.0
721,Corporate,Lancaster,SC,EE. UU.,29720.0
722,Consumer,Caguas,PR,Puerto Rico,725.0
723,Home Office,Richmond,VA,EE. UU.,23223.0
724,Home Office,Caguas,PR,Puerto Rico,725.0
725,Corporate,San Bernardino,CA,EE. UU.,92404.0
726,Consumer,Mililani,HI,EE. UU.,96789.0
727,Consumer,Caguas,PR,Puerto Rico,725.0
728,Consumer,Philadelphia,PA,EE. UU.,19104.0
729,Consumer,Caguas,PR,Puerto Rico,725.0
730,Corporate,Bronx,NY,EE. UU.,10472.0
731,Home Office,Lilburn,GA,EE. UU.,30047.0
732,Home Office,Caguas,PR,Puerto Rico,725.0
733,Consumer,Amarillo,TX,EE. UU.,79109.0
734,Consumer,Caguas,PR,Puerto Rico,725.0
735,Consumer,Saint Peters,MO,EE. UU.,63376.0
736,Consumer,Longview,WA,EE. UU.,98632.0
737,Consumer,Pomona,CA,EE. UU.,91767.0
738,Home Office,Caguas,PR,Puerto Rico,725.0
739,Home Office,Los Angeles,CA,EE. UU.,90003.0
740,Corporate,Caguas,PR,Puerto Rico,725.0
741,Corporate,Brooklyn,NY,EE. UU.,11211.0
742,Corporate,Santa Maria,CA,EE. UU.,93458.0
743,Home Office,Caguas,PR,Puerto Rico,725.0
744,Consumer,North Hollywood,CA,EE. UU.,91606.0
745,Consumer,Caguas,PR,Puerto Rico,725.0
746,Consumer,Santa Ana,CA,EE. UU.,92707.0
747,Consumer,Paramount,CA,EE. UU.,90723.0
748,Home Office,Del Rio,TX,EE. UU.,78840.0
749,Consumer,Caguas,PR,Puerto Rico,725.0
750,Consumer,Chicago,IL,EE. UU.,60628.0
751,Consumer,Los Angeles,CA,EE. UU.,90044.0
752,Corporate,Caguas,PR,Puerto Rico,725.0
753,Home Office,New York,NY,EE. UU.,10033.0
754,Consumer,Caguas,PR,Puerto Rico,725.0
755,Consumer,Tucson,AZ,EE. UU.,85705.0
756,Corporate,Peabody,MA,EE. UU.,1960.0
757,Consumer,Tempe,AZ,EE. UU.,85283.0
758,Consumer,Caguas,PR,Puerto Rico,725.0
759,Consumer,Lawton,OK,EE. UU.,73505.0
760,Consumer,Caguas,PR,Puerto Rico,725.0
761,Consumer,Sunnyvale,CA,EE. UU.,94087.0
762,Consumer,Caguas,PR,Puerto Rico,725.0
763,Consumer,Chicago,IL,EE. UU.,60638.0
764,Home Office,Mililani,HI,EE. UU.,96789.0
765,Home Office,Caguas,PR,Puerto Rico,725.0
766,Consumer,Austin,TX,EE. UU.,78745.0
767,Consumer,Caguas,PR,Puerto Rico,725.0
768,Consumer,Indio,CA,EE. UU.,92201.0
770,Corporate,Caguas,PR,Puerto Rico,725.0
771,Consumer,Pawtucket,RI,EE. UU.,2860.0
772,Corporate,Caguas,PR,Puerto Rico,725.0
773,Consumer,Saint Paul,MN,EE. UU.,55112.0
774,Corporate,Caguas,PR,Puerto Rico,725.0
775,Consumer,College Station,TX,EE. UU.,77840.0
776,Consumer,Caguas,PR,Puerto Rico,725.0
777,Consumer,Los Angeles,CA,EE. UU.,90023.0
778,Consumer,Caguas,PR,Puerto Rico,725.0
779,Corporate,New Haven,CT,EE. UU.,6511.0
780,Home Office,Caguas,PR,Puerto Rico,725.0
781,Consumer,Miami,FL,EE. UU.,33165.0
782,Consumer,Dallas,TX,EE. UU.,75240.0
783,Corporate,Broomfield,CO,EE. UU.,80020.0
784,Consumer,Los Angeles,CA,EE. UU.,90024.0
785,Consumer,Caguas,PR,Puerto Rico,725.0
786,Corporate,Chicago,IL,EE. UU.,60622.0
787,Corporate,Piscataway,NJ,EE. UU.,8854.0
788,Corporate,Caguas,PR,Puerto Rico,725.0
789,Home Office,San Diego,CA,EE. UU.,92115.0
790,Corporate,Honolulu,HI,EE. UU.,96817.0
791,Corporate,Canton,MI,EE. UU.,48187.0
792,Corporate,Caguas,PR,Puerto Rico,725.0
793,Consumer,San Antonio,TX,EE. UU.,78228.0
794,Consumer,Orlando,FL,EE. UU.,32825.0
795,Consumer,Caguas,PR,Puerto Rico,725.0
796,Corporate,Tallahassee,FL,EE. UU.,32303.0
797,Consumer,Caguas,PR,Puerto Rico,725.0
799,Consumer,Pompano Beach,FL,EE. UU.,33065.0
800,Consumer,Caguas,PR,Puerto Rico,725.0
801,Consumer,Vista,CA,EE. UU.,92083.0
802,Consumer,Caguas,PR,Puerto Rico,725.0
803,Consumer,Miami,FL,EE. UU.,33177.0
804,Consumer,Caguas,PR,Puerto Rico,725.0
805,Consumer,Ypsilanti,MI,EE. UU.,48197.0
806,Corporate,Caguas,PR,Puerto Rico,725.0
807,Consumer,Elk Grove,CA,EE. UU.,95758.0
808,Consumer,San Benito,TX,EE. UU.,78586.0
809,Consumer,Caguas,PR,Puerto Rico,725.0
810,Consumer,Las Vegas,NV,EE. UU.,89110.0
811,Consumer,Caguas,PR,Puerto Rico,725.0
812,Corporate,Bronx,NY,EE. UU.,10462.0
813,Corporate,San Francisco,CA,EE. UU.,94122.0
814,Consumer,Chicago,IL,EE. UU.,60621.0
815,Consumer,Caguas,PR,Puerto Rico,725.0
816,Consumer,Miami,FL,EE. UU.,33157.0
818,Consumer,San Diego,CA,EE. UU.,92104.0
819,Corporate,Carolina,PR,Puerto Rico,983.0
820,Corporate,Caguas,PR,Puerto Rico,725.0
821,Corporate,Piscataway,NJ,EE. UU.,8854.0
822,Corporate,Rowland Heights,CA,EE. UU.,91748.0
823,Home Office,Caguas,PR,Puerto Rico,725.0
824,Home Office,Hagerstown,MD,EE. UU.,21740.0
825,Home Office,Aurora,CO,EE. UU.,80010.0
826,Home Office,Caguas,PR,Puerto Rico,725.0
827,Consumer,New York,NY,EE. UU.,10031.0
828,Consumer,Caguas,PR,Puerto Rico,725.0
829,Home Office,West Orange,NJ,EE. UU.,7052.0
830,Consumer,Caguas,PR,Puerto Rico,725.0
831,Consumer,Crystal Lake,IL,EE. UU.,60014.0
832,Consumer,Caguas,PR,Puerto Rico,725.0
833,Corporate,Dubuque,IA,EE. UU.,52001.0
834,Corporate,Caguas,PR,Puerto Rico,725.0
835,Corporate,Santee,CA,EE. UU.,92071.0
836,Consumer,Dearborn,MI,EE. UU.,48126.0
837,Consumer,Caguas,PR,Puerto Rico,725.0
838,Consumer,Tinley Park,IL,EE. UU.,60477.0
839,Consumer,Caguas,PR,Puerto Rico,725.0
840,Consumer,Sylmar,CA,EE. UU.,91342.0
841,Consumer,Bronx,NY,EE. UU.,10463.0
842,Corporate,New Haven,CT,EE. UU.,6511.0
843,Corporate,Caguas,PR,Puerto Rico,725.0
844,Corporate,Las Vegas,NV,EE. UU.,89101.0
845,Consumer,Carlsbad,CA,EE. UU.,92009.0
846,Consumer,Caguas,PR,Puerto Rico,725.0
847,Consumer,San Diego,CA,EE. UU.,92102.0
848,Consumer,Los Angeles,CA,EE. UU.,90032.0
849,Consumer,Caguas,PR,Puerto Rico,725.0
850,Corporate,North Bergen,NJ,EE. UU.,7047.0
851,Consumer,El Centro,CA,EE. UU.,92243.0
852,Corporate,Caguas,PR,Puerto Rico,725.0
853,Consumer,Rowland Heights,CA,EE. UU.,91748.0
854,Consumer,Del Rio,TX,EE. UU.,78840.0
855,Consumer,Caguas,PR,Puerto Rico,725.0
856,Consumer,Fountain Valley,CA,EE. UU.,92708.0
857,Consumer,Houston,TX,EE. UU.,77083.0
858,Home Office,Caguas,PR,Puerto Rico,725.0
859,Home Office,Greensburg,PA,EE. UU.,15601.0
860,Home Office,Houston,TX,EE. UU.,77081.0
861,Home Office,Caguas,PR,Puerto Rico,725.0
862,Home Office,San Antonio,TX,EE. UU.,78223.0
863,Consumer,Caguas,PR,Puerto Rico,725.0
864,Consumer,Plano,TX,EE. UU.,75023.0
865,Consumer,Caguas,PR,Puerto Rico,725.0
866,Consumer,Quincy,IL,EE. UU.,62301.0
867,Consumer,Caguas,PR,Puerto Rico,725.0
868,Consumer,Irvington,NJ,EE. UU.,7111.0
869,Consumer,Ontario,CA,EE. UU.,91761.0
870,Consumer,Caguas,PR,Puerto Rico,725.0
871,Consumer,Amarillo,TX,EE. UU.,79109.0
872,Home Office,Caguas,PR,Puerto Rico,725.0
873,Home Office,Bay Shore,NY,EE. UU.,11706.0
874,Consumer,Phoenix,AZ,EE. UU.,85033.0
875,Corporate,Caguas,PR,Puerto Rico,725.0
876,Home Office,Aurora,CO,EE. UU.,80012.0
877,Corporate,Caguas,PR,Puerto Rico,725.0
878,Consumer,West Covina,CA,EE. UU.,91790.0
879,Consumer,Caguas,PR,Puerto Rico,725.0
880,Consumer,Marietta,GA,EE. UU.,30062.0
881,Consumer,Memphis,TN,EE. UU.,38118.0
882,Consumer,Caguas,PR,Puerto Rico,725.0
883,Consumer,Santa Clara,CA,EE. UU.,95051.0
884,Consumer,Florissant,MO,EE. UU.,63033.0
885,Corporate,Chesapeake,VA,EE. UU.,23320.0
886,Home Office,Caguas,PR,Puerto Rico,725.0
887,Home Office,Reseda,CA,EE. UU.,91335.0
888,Home Office,Los Angeles,CA,EE. UU.,90042.0
889,Home Office,San Marcos,CA,EE. UU.,92069.0
890,Home Office,Caguas,PR,Puerto Rico,725.0
891,Consumer,Beaverton,OR,EE. UU.,97007.0
892,Home Office,Mesquite,TX,EE. UU.,75149.0
893,Consumer,Ogden,UT,EE. UU.,84404.0
894,Consumer,Caguas,PR,Puerto Rico,725.0
895,Consumer,Chicago,IL,EE. UU.,60660.0
896,Consumer,Caguas,PR,Puerto Rico,725.0
897,Consumer,Aurora,IL,EE. UU.,60505.0
898,Consumer,Tampa,FL,EE. UU.,33624.0
899,Consumer,Caguas,PR,Puerto Rico,725.0
900,Consumer,Holland,MI,EE. UU.,49423.0
901,Consumer,Caguas,PR,Puerto Rico,725.0
902,Consumer,Dearborn,MI,EE. UU.,48126.0
903,Corporate,San Jose,CA,EE. UU.,95125.0
904,Corporate,Caguas,PR,Puerto Rico,725.0
905,Corporate,Walnut,CA,EE. UU.,91789.0
907,Corporate,North Las Vegas,NV,EE. UU.,89030.0
908,Corporate,Caguas,PR,Puerto Rico,725.0
909,Consumer,Kent,WA,EE. UU.,98031.0
910,Consumer,Hilliard,OH,EE. UU.,43026.0
911,Corporate,Caguas,PR,Puerto Rico,725.0
912,Corporate,Las Vegas,NV,EE. UU.,89119.0
913,Consumer,Caguas,PR,Puerto Rico,725.0
914,Consumer,Bronx,NY,EE. UU.,10458.0
915,Consumer,Broken Arrow,OK,EE. UU.,74012.0
916,Corporate,Caguas,PR,Puerto Rico,725.0
917,Corporate,Palatine,IL,EE. UU.,60067.0
918,Corporate,Caguas,PR,Puerto Rico,725.0
920,Consumer,New Braunfels,TX,EE. UU.,78130.0
921,Home Office,Caguas,PR,Puerto Rico,725.0
922,Consumer,Lancaster,OH,EE. UU.,43130.0
923,Consumer,Norfolk,VA,EE. UU.,23503.0
924,Consumer,Eugene,OR,EE. UU.,97402.0
925,Consumer,Caguas,PR,Puerto Rico,725.0
926,Consumer,Wilkes Barre,PA,EE. UU.,18702.0
927,Consumer,Caguas,PR,Puerto Rico,725.0
928,Consumer,Brooklyn,NY,EE. UU.,11226.0
929,Corporate,Pompano Beach,FL,EE. UU.,33063.0
930,Consumer,Mission Viejo,CA,EE. UU.,92692.0
931,Home Office,Caguas,PR,Puerto Rico,725.0
932,Corporate,Middletown,OH,EE. UU.,45044.0
933,Corporate,Bridgeton,NJ,EE. UU.,8302.0
934,Corporate,Caguas,PR,Puerto Rico,725.0
935,Corporate,New York,NY,EE. UU.,10029.0
936,Consumer,Winnetka,CA,EE. UU.,91306.0
937,Consumer,Caguas,PR,Puerto Rico,725.0
938,Consumer,Madison,WI,EE. UU.,53704.0
939,Consumer,Caguas,PR,Puerto Rico,725.0
940,Corporate,El Paso,TX,EE. UU.,79924.0
941,Consumer,Modesto,CA,EE. UU.,95350.0
942,Consumer,Caguas,PR,Puerto Rico,725.0
943,Corporate,Tucson,AZ,EE. UU.,85706.0
944,Corporate,Wyoming,MI,EE. UU.,49509.0
945,Corporate,Indio,CA,EE. UU.,92201.0
946,Corporate,La Mesa,CA,EE. UU.,91941.0
947,Corporate,Caguas,PR,Puerto Rico,725.0
948,Corporate,Lawrence,MA,EE. UU.,1841.0
949,Consumer,Caguas,PR,Puerto Rico,725.0
950,Home Office,Las Vegas,NV,EE. UU.,89103.0
951,Consumer,Caguas,PR,Puerto Rico,725.0
952,Consumer,Hesperia,CA,EE. UU.,92345.0
953,Consumer,Philadelphia,PA,EE. UU.,19140.0
954,Home Office,Richmond,TX,EE. UU.,77469.0
955,Home Office,Caguas,PR,Puerto Rico,725.0
956,Corporate,Bronx,NY,EE. UU.,10473.0
957,Corporate,Stockton,CA,EE. UU.,95206.0
958,Corporate,Caguas,PR,Puerto Rico,725.0
959,Consumer,Tempe,AZ,EE. UU.,85283.0
960,Consumer,New Bedford,MA,EE. UU.,2740.0
961,Consumer,Caguas,PR,Puerto Rico,725.0
962,Consumer,Saint Peters,MO,EE. UU.,63376.0
963,Corporate,Toms River,NJ,EE. UU.,8753.0
964,Corporate,New York,NY,EE. UU.,10027.0
965,Consumer,Jonesboro,AR,EE. UU.,72401.0
966,Consumer,Los Angeles,CA,EE. UU.,90043.0
967,Consumer,Caguas,PR,Puerto Rico,725.0
968,Consumer,Cleveland,OH,EE. UU.,44130.0
969,Consumer,Bakersfield,CA,EE. UU.,93304.0
970,Consumer,Caguas,PR,Puerto Rico,725.0
971,Consumer,Douglasville,GA,EE. UU.,30135.0
972,Consumer,Caguas,PR,Puerto Rico,725.0
973,Consumer,Cleveland,OH,EE. UU.,44105.0
974,Consumer,Fresno,CA,EE. UU.,93727.0
975,Consumer,Saginaw,MI,EE. UU.,48601.0
976,Consumer,Caguas,PR,Puerto Rico,725.0
977,Consumer,Garden Grove,CA,EE. UU.,92840.0
978,Consumer,Caguas,PR,Puerto Rico,725.0
979,Consumer,Austin,TX,EE. UU.,78745.0
980,Consumer,San Jose,CA,EE. UU.,95112.0
981,Consumer,Caguas,PR,Puerto Rico,725.0
982,Consumer,New Albany,IN,EE. UU.,47150.0
983,Corporate,Caguas,PR,Puerto Rico,725.0
984,Consumer,Chicago,IL,EE. UU.,60617.0
985,Consumer,Richmond,IN,EE. UU.,47374.0
986,Home Office,Caguas,PR,Puerto Rico,725.0
987,Consumer,Albuquerque,NM,EE. UU.,87111.0
988,Consumer,Pittsfield,MA,EE. UU.,1201.0
989,Corporate,Caguas,PR,Puerto Rico,725.0
990,Corporate,Merced,CA,EE. UU.,95340.0
991,Home Office,Caguas,PR,Puerto Rico,725.0
992,Home Office,New York,NY,EE. UU.,10016.0
993,Home Office,Fairfield,OH,EE. UU.,45014.0
994,Home Office,Caguas,PR,Puerto Rico,725.0
995,Home Office,Richmond,IN,EE. UU.,47374.0
996,Consumer,Austin,TX,EE. UU.,78753.0
997,Consumer,Caguas,PR,Puerto Rico,725.0
998,Consumer,Anaheim,CA,EE. UU.,92805.0
999,Consumer,Saint Paul,MN,EE. UU.,55124.0
1000,Corporate,Freeport,NY,EE. UU.,11520.0
1001,Corporate,Caguas,PR,Puerto Rico,725.0
1002,Corporate,Milpitas,CA,EE. UU.,95035.0
1003,Consumer,Ann Arbor,MI,EE. UU.,48103.0
1004,Corporate,Caguas,PR,Puerto Rico,725.0
1005,Home Office,Brooklyn,NY,EE. UU.,11207.0
1006,Home Office,Laredo,TX,EE. UU.,78040.0
1007,Corporate,Caguas,PR,Puerto Rico,725.0
1008,Home Office,Sacramento,CA,EE. UU.,95828.0
1009,Home Office,Eagle Pass,TX,EE. UU.,78852.0
1010,Consumer,Walnut,CA,EE. UU.,91789.0
1011,Corporate,Caguas,PR,Puerto Rico,725.0
1012,Corporate,Silver Spring,MD,EE. UU.,20906.0
1013,Consumer,Caguas,PR,Puerto Rico,725.0
1014,Consumer,Jamaica,NY,EE. UU.,11435.0
1015,Consumer,Glenview,IL,EE. UU.,60025.0
1016,Corporate,Caguas,PR,Puerto Rico,725.0
1017,Corporate,Jackson Heights,NY,EE. UU.,11372.0
1018,Consumer,Metairie,LA,EE. UU.,70003.0
1019,Consumer,Caguas,PR,Puerto Rico,725.0
1020,Consumer,Quincy,MA,EE. UU.,2169.0
1021,Consumer,Newburgh,NY,EE. UU.,12550.0
1022,Consumer,Ogden,UT,EE. UU.,84404.0
1023,Corporate,Caguas,PR,Puerto Rico,725.0
1024,Consumer,Bronx,NY,EE. UU.,10466.0
1025,Home Office,Caguas,PR,Puerto Rico,725.0
