Order_Item_ID,Order_ID,Shipping_Mode_ID,Order_Date,Shipping_Date,Days_Shipping_Actual,Days_Shipping_Scheduled,Delivery_Status,Late_Delivery_Risk,Shipping_Delay_Days
140615,56217,SHP-4,2017-03-31,2017-04-03,3,4,Advance shipping,0,-1
14655,5893,SHP-4,2015-03-28,2015-04-01,4,4,Shipping on time,0,0
13796,5528,SHP-4,2015-03-22,2015-03-26,4,4,Shipping on time,0,0
922,367,SHP-4,2015-01-06,2015-01-09,3,4,Advance shipping,0,-1
130831,52353,SHP-4,2017-02-03,2017-02-07,4,4,Shipping on time,0,0
4452,1784,SHP-4,2015-01-27,2015-02-01,5,4,Late delivery,1,1
150929,60317,SHP-4,2017-05-30,2017-06-02,3,4,Advance shipping,0,-1
16941,6776,SHP-4,2015-04-09,2015-04-11,2,4,Advance shipping,0,-2
11226,4487,SHP-4,2015-03-07,2015-03-10,3,4,Advance shipping,0,-1
24177,9681,SHP-4,2015-05-22,2015-05-24,2,4,Advance shipping,0,-2
152307,60868,SHP-4,2017-06-07,2017-06-11,4,4,Shipping on time,0,0
133008,53231,SHP-4,2017-02-16,2017-02-18,2,4,Advance shipping,0,-2
131482,52601,SHP-4,2017-02-06,2017-02-08,2,4,Advance shipping,0,-2
11689,4660,SHP-4,2015-03-10,2015-03-16,6,4,Late delivery,1,2
8807,3539,SHP-4,2015-02-21,2015-02-26,5,4,Late delivery,1,1
133012,53231,SHP-4,2017-02-16,2017-02-18,2,4,Advance shipping,0,-2
136276,54488,SHP-4,2017-03-06,2017-03-10,4,4,Shipping on time,0,0
16942,6776,SHP-4,2015-04-09,2015-04-11,2,4,Advance shipping,0,-2
131352,52549,SHP-4,2017-02-06,2017-02-11,5,4,Late delivery,1,1
151061,60361,SHP-4,2017-05-31,2017-06-02,2,4,Advance shipping,0,-2
21145,8470,SHP-4,2015-05-04,2015-05-10,6,4,Late delivery,1,2
14229,5712,SHP-4,2015-03-25,2015-03-28,3,4,Advance shipping,0,-1
23226,9309,SHP-4,2015-05-16,2015-05-21,5,4,Late delivery,1,1
20211,8095,SHP-4,2015-04-29,2015-05-05,6,4,Late delivery,1,2
179207,75892,SHP-4,2018-01-12,2018-01-15,3,4,Advance shipping,0,-1
179206,75891,SHP-4,2018-01-12,2018-01-14,2,4,Advance shipping,0,-2
179205,75890,SHP-3,2018-01-12,2018-01-18,6,2,Late delivery,1,4
179204,75889,SHP-4,2018-01-12,2018-01-17,5,4,Late delivery,1,1
179203,75888,SHP-4,2018-01-12,2018-01-16,4,4,Shipping on time,0,0
179202,75887,SHP-4,2018-01-12,2018-01-15,3,4,Advance shipping,0,-1
179201,75886,SHP-4,2018-01-12,2018-01-14,2,4,Shipping canceled,0,-2
179200,75885,SHP-3,2018-01-12,2018-01-18,6,2,Late delivery,1,4
179199,75884,SHP-4,2018-01-12,2018-01-17,5,4,Late delivery,1,1
179198,75883,SHP-1,2018-01-12,2018-01-14,2,1,Late delivery,1,1
179197,75882,SHP-4,2018-01-12,2018-01-15,3,4,Advance shipping,0,-1
179196,75881,SHP-4,2018-01-12,2018-01-14,2,4,Advance shipping,0,-2
179195,75880,SHP-4,2018-01-12,2018-01-18,6,4,Late delivery,1,2
179194,75879,SHP-4,2018-01-12,2018-01-17,5,4,Late delivery,1,1
179193,75878,SHP-4,2018-01-12,2018-01-16,4,4,Shipping on time,0,0
179192,75877,SHP-4,2018-01-12,2018-01-15,3,4,Advance shipping,0,-1
179191,75876,SHP-4,2018-01-12,2018-01-14,2,4,Advance shipping,0,-2
179190,75875,SHP-3,2018-01-12,2018-01-18,6,2,Late delivery,1,4
179189,75874,SHP-4,2018-01-12,2018-01-17,5,4,Late delivery,1,1
179188,75873,SHP-4,2018-01-12,2018-01-16,4,4,Shipping on time,0,0
179187,75872,SHP-4,2018-01-12,2018-01-15,3,4,Advance shipping,0,-1
179186,75871,SHP-1,2018-01-12,2018-01-14,2,1,Late delivery,1,1
179185,75870,SHP-1,2018-01-12,2018-01-14,2,1,Late delivery,1,1
179184,75869,SHP-1,2018-01-12,2018-01-14,2,1,Late delivery,1,1
179183,75868,SHP-1,2018-01-12,2018-01-14,2,1,Late delivery,1,1
179182,75867,SHP-2,2018-01-12,2018-01-12,0,0,Shipping on time,0,0
179181,75866,SHP-2,2018-01-12,2018-01-12,0,0,Shipping on time,0,0
179180,75865,SHP-2,2018-01-12,2018-01-12,0,0,Shipping on time,0,0
179179,75864,SHP-4,2018-01-12,2018-01-17,5,4,Late delivery,1,1
179178,75863,SHP-4,2018-01-12,2018-01-16,4,4,Shipping on time,0,0
179177,75862,SHP-4,2018-01-12,2018-01-15,3,4,Advance shipping,0,-1
179176,75861,SHP-4,2018-01-12,2018-01-14,2,4,Advance shipping,0,-2
179175,75860,SHP-4,2018-01-12,2018-01-18,6,4,Late delivery,1,2
179174,75859,SHP-4,2018-01-12,2018-01-17,5,4,Shipping canceled,0,1
179173,75858,SHP-3,2018-01-12,2018-01-16,4,2,Late delivery,1,2
179172,75857,SHP-4,2018-01-12,2018-01-15,3,4,Advance shipping,0,-1
179171,75856,SHP-3,2018-01-12,2018-01-14,2,2,Shipping on time,0,0
179170,75855,SHP-1,2018-01-12,2018-01-14,2,1,Late delivery,1,1
179169,75854,SHP-3,2018-01-12,2018-01-17,5,2,Late delivery,1,3
179168,75853,SHP-3,2018-01-12,2018-01-16,4,2,Late delivery,1,2
179167,75852,SHP-4,2018-01-12,2018-01-15,3,4,Advance shipping,0,-1
179166,75851,SHP-4,2018-01-12,2018-01-14,2,4,Advance shipping,0,-2
179165,75850,SHP-4,2018-01-12,2018-01-18,6,4,Late delivery,1,2
179164,75849,SHP-4,2018-01-12,2018-01-17,5,4,Late delivery,1,1
179163,75848,SHP-3,2018-01-12,2018-01-16,4,2,Late delivery,1,2
179162,75847,SHP-3,2018-01-12,2018-01-15,3,2,Shipping canceled,0,1
179161,75846,SHP-4,2018-01-12,2018-01-14,2,4,Advance shipping,0,-2
179160,75845,SHP-4,2018-01-12,2018-01-18,6,4,Late delivery,1,2
179159,75844,SHP-4,2018-01-12,2018-01-17,5,4,Late delivery,1,1
179158,75843,SHP-3,2018-01-12,2018-01-16,4,2,Late delivery,1,2
179157,75842,SHP-4,2018-01-12,2018-01-15,3,4,Advance shipping,0,-1
179156,75841,SHP-4,2018-01-12,2018-01-14,2,4,Advance shipping,0,-2
179155,75840,SHP-3,2018-01-12,2018-01-18,6,2,Late delivery,1,4
179154,75839,SHP-3,2018-01-12,2018-01-17,5,2,Late delivery,1,3
179153,75838,SHP-1,2018-01-12,2018-01-14,2,1,Late delivery,1,1
179152,75837,SHP-1,2018-01-12,2018-01-14,2,1,Late delivery,1,1
179151,75836,SHP-3,2018-01-12,2018-01-14,2,2,Shipping on time,0,0
179150,75835,SHP-3,2018-01-12,2018-01-18,6,2,Late delivery,1,4
179149,75834,SHP-3,2018-01-11,2018-01-16,5,2,Late delivery,1,3
179148,75833,SHP-1,2018-01-11,2018-01-13,2,1,Late delivery,1,1
179147,75832,SHP-1,2018-01-11,2018-01-13,2,1,Late delivery,1,1
179146,75831,SHP-1,2018-01-11,2018-01-13,2,1,Late delivery,1,1
179145,75830,SHP-4,2018-01-11,2018-01-17,6,4,Late delivery,1,2
179144,75829,SHP-4,2018-01-11,2018-01-16,5,4,Late delivery,1,1
179143,75828,SHP-4,2018-01-11,2018-01-15,4,4,Shipping on time,0,0
179142,75827,SHP-4,2018-01-11,2018-01-14,3,4,Advance shipping,0,-1
179141,75826,SHP-4,2018-01-11,2018-01-13,2,4,Advance shipping,0,-2
179140,75825,SHP-4,2018-01-11,2018-01-17,6,4,Late delivery,1,2
179139,75824,SHP-4,2018-01-11,2018-01-16,5,4,Late delivery,1,1
179138,75823,SHP-4,2018-01-11,2018-01-15,4,4,Shipping on time,0,0
179137,75822,SHP-4,2018-01-11,2018-01-14,3,4,Advance shipping,0,-1
179136,75821,SHP-4,2018-01-11,2018-01-13,2,4,Advance shipping,0,-2
179135,75820,SHP-4,2018-01-11,2018-01-17,6,4,Late delivery,1,2
179134,75819,SHP-4,2018-01-11,2018-01-16,5,4,Late delivery,1,1
179133,75818,SHP-4,2018-01-11,2018-01-15,4,4,Shipping on time,0,0
179132,75817,SHP-4,2018-01-11,2018-01-14,3,4,Advance shipping,0,-1
179131,75816,SHP-4,2018-01-11,2018-01-13,2,4,Advance shipping,0,-2
179130,75815,SHP-4,2018-01-11,2018-01-17,6,4,Late delivery,1,2
179129,75814,SHP-4,2018-01-11,2018-01-16,5,4,Late delivery,1,1
179128,75813,SHP-3,2018-01-11,2018-01-15,4,2,Late delivery,1,2
179127,75812,SHP-3,2018-01-11,2018-01-14,3,2,Late delivery,1,1
179126,75811,SHP-1,2018-01-11,2018-01-13,2,1,Late delivery,1,1
179125,75810,SHP-3,2018-01-11,2018-01-17,6,2,Late delivery,1,4
179124,75809,SHP-3,2018-01-11,2018-01-16,5,2,Late delivery,1,3
179123,75808,SHP-3,2018-01-11,2018-01-15,4,2,Late delivery,1,2
179122,75807,SHP-2,2018-01-11,2018-01-12,1,0,Late delivery,1,1
179121,75806,SHP-2,2018-01-11,2018-01-12,1,0,Late delivery,1,1
179120,75805,SHP-2,2018-01-11,2018-01-12,1,0,Late delivery,1,1
179119,75804,SHP-2,2018-01-11,2018-01-12,1,0,Late delivery,1,1
179118,75803,SHP-2,2018-01-11,2018-01-12,1,0,Late delivery,1,1
179117,75802,SHP-2,2018-01-11,2018-01-12,1,0,Shipping canceled,0,1
179116,75801,SHP-2,2018-01-11,2018-01-12,1,0,Late delivery,1,1
179115,75800,SHP-4,2018-01-11,2018-01-17,6,4,Late delivery,1,2
179114,75799,SHP-4,2018-01-11,2018-01-16,5,4,Late delivery,1,1
179113,75798,SHP-4,2018-01-11,2018-01-15,4,4,Shipping on time,0,0
179112,75797,SHP-4,2018-01-11,2018-01-14,3,4,Advance shipping,0,-1
14667,5895,SHP-3,2015-03-28,2015-04-03,6,2,Late delivery,1,4
7792,3130,SHP-3,2015-02-15,2015-02-21,6,2,Late delivery,1,4
123770,49521,SHP-3,2016-12-23,2016-12-25,2,2,Shipping on time,0,0
75732,30305,SHP-3,2016-03-18,2016-03-24,6,2,Late delivery,1,4
125134,50054,SHP-3,2016-12-31,2017-01-05,5,2,Late delivery,1,3
69517,27772,SHP-3,2016-02-10,2016-02-13,3,2,Late delivery,1,1
119406,47752,SHP-3,2016-11-28,2016-12-01,3,2,Late delivery,1,1
78230,31296,SHP-3,2016-04-01,2016-04-03,2,2,Shipping on time,0,0
55227,22076,SHP-3,2015-11-19,2015-11-21,2,2,Shipping on time,0,0
64279,25665,SHP-3,2016-01-10,2016-01-16,6,2,Late delivery,1,4
78229,31296,SHP-3,2016-04-01,2016-04-03,2,2,Shipping on time,0,0
57115,22819,SHP-3,2015-11-30,2015-12-05,5,2,Late delivery,1,3
67904,27099,SHP-3,2016-01-31,2016-02-05,5,2,Late delivery,1,3
70772,28292,SHP-3,2016-02-17,2016-02-20,3,2,Late delivery,1,1
97738,39159,SHP-3,2016-07-25,2016-07-30,5,2,Late delivery,1,3
80251,32090,SHP-3,2016-04-13,2016-04-19,6,2,Late delivery,1,4
86490,34631,SHP-3,2016-05-20,2016-05-22,2,2,Shipping on time,0,0
94024,37669,SHP-3,2016-07-03,2016-07-08,5,2,Late delivery,1,3
94022,37669,SHP-3,2016-07-03,2016-07-08,5,2,Late delivery,1,3
86867,34773,SHP-3,2016-05-22,2016-05-26,4,2,Late delivery,1,2
100038,40085,SHP-3,2016-08-08,2016-08-14,6,2,Late delivery,1,4
118161,47262,SHP-3,2016-11-20,2016-11-23,3,2,Late delivery,1,1
111824,44771,SHP-3,2016-10-15,2016-10-17,2,2,Shipping on time,0,0
34783,13890,SHP-3,2015-07-22,2015-07-28,6,2,Late delivery,1,4
42688,17071,SHP-3,2015-09-07,2015-09-09,2,2,Shipping on time,0,0
28304,11321,SHP-3,2015-06-15,2015-06-17,2,2,Shipping on time,0,0
162010,64813,SHP-3,2017-08-04,2017-08-08,4,2,Late delivery,1,2
42917,17162,SHP-3,2015-09-08,2015-09-11,3,2,Late delivery,1,1
32070,12827,SHP-3,2015-07-07,2015-07-10,3,2,Late delivery,1,1
29833,11936,SHP-3,2015-06-24,2015-06-26,2,2,Shipping on time,0,0
170841,68337,SHP-3,2017-09-24,2017-09-27,3,2,Late delivery,1,1
114342,45746,SHP-3,2016-10-29,2016-10-31,2,2,Shipping on time,0,0
162011,64813,SHP-3,2017-08-04,2017-08-08,4,2,Late delivery,1,2
34400,13736,SHP-3,2015-07-20,2015-07-22,2,2,Shipping on time,0,0
124032,49622,SHP-3,2016-12-25,2016-12-28,3,2,Late delivery,1,1
48596,19444,SHP-3,2015-10-11,2015-10-16,5,2,Late delivery,1,3
159827,63936,SHP-3,2017-07-22,2017-07-24,2,2,Shipping on time,0,0
124029,49622,SHP-3,2016-12-25,2016-12-28,3,2,Late delivery,1,1
129710,51911,SHP-3,2017-01-27,2017-01-29,2,2,Shipping on time,0,0
145723,58239,SHP-3,2017-04-30,2017-05-05,5,2,Late delivery,1,3
141753,56678,SHP-3,2017-04-07,2017-04-11,4,2,Late delivery,1,2
132933,53202,SHP-3,2017-02-15,2017-02-18,3,2,Late delivery,1,1
147023,58738,SHP-3,2017-05-07,2017-05-11,4,2,Late delivery,1,2
140708,56260,SHP-3,2017-04-01,2017-04-07,6,2,Late delivery,1,4
12615,5042,SHP-3,2015-03-15,2015-03-18,3,2,Late delivery,1,1
132934,53202,SHP-3,2017-02-15,2017-02-18,3,2,Late delivery,1,1
138833,55511,SHP-3,2017-03-21,2017-03-23,2,2,Shipping on time,0,0
135348,54128,SHP-3,2017-03-01,2017-03-05,4,2,Late delivery,1,2
53138,21244,SHP-3,2015-11-07,2015-11-12,5,2,Late delivery,1,3
119407,47752,SHP-3,2016-11-28,2016-12-01,3,2,Late delivery,1,1
78074,31239,SHP-3,2016-04-01,2016-04-06,5,2,Late delivery,1,3
114415,45772,SHP-3,2016-10-30,2016-11-02,3,2,Late delivery,1,1
61755,24661,SHP-3,2015-12-26,2015-12-28,2,2,Shipping on time,0,0
125133,50054,SHP-3,2016-12-31,2017-01-05,5,2,Late delivery,1,3
57384,22924,SHP-3,2015-12-01,2015-12-06,5,2,Late delivery,1,3
54783,21902,SHP-3,2015-11-16,2015-11-19,3,2,Late delivery,1,1
53838,21534,SHP-3,2015-11-11,2015-11-16,5,2,Late delivery,1,3
113596,45461,SHP-3,2016-10-25,2016-10-27,2,2,Shipping on time,0,0
60432,24160,SHP-3,2015-12-19,2015-12-25,6,2,Late delivery,1,4
97737,39159,SHP-3,2016-07-25,2016-07-30,5,2,Late delivery,1,3
80279,32102,SHP-3,2016-04-13,2016-04-16,3,2,Late delivery,1,1
94239,37763,SHP-3,2016-07-05,2016-07-09,4,2,Late delivery,1,2
94512,37867,SHP-3,2016-07-06,2016-07-09,3,2,Late delivery,1,1
79729,31905,SHP-3,2016-04-10,2016-04-16,6,2,Late delivery,1,4
90567,36269,SHP-3,2016-06-13,2016-06-18,5,2,Late delivery,1,3
94509,37867,SHP-3,2016-07-06,2016-07-09,3,2,Late delivery,1,1
100039,40085,SHP-3,2016-08-08,2016-08-14,6,2,Late delivery,1,4
100036,40085,SHP-3,2016-08-08,2016-08-14,6,2,Late delivery,1,4
120988,48374,SHP-3,2016-12-07,2016-12-12,5,2,Late delivery,1,3
121133,48434,SHP-3,2016-12-08,2016-12-13,5,2,Late delivery,1,3
44274,17719,SHP-3,2015-09-16,2015-09-21,5,2,Late delivery,1,3
39413,15766,SHP-3,2015-08-19,2015-08-21,2,2,Shipping on time,0,0
30449,12179,SHP-3,2015-06-27,2015-07-02,5,2,Late delivery,1,3
165672,66275,SHP-3,2017-08-25,2017-08-31,6,2,Late delivery,1,4
32869,13140,SHP-3,2015-07-11,2015-07-17,6,2,Late delivery,1,4
41061,16444,SHP-3,2015-08-29,2015-09-03,5,2,Late delivery,1,3
39411,15766,SHP-3,2015-08-19,2015-08-21,2,2,Shipping on time,0,0
162550,65030,SHP-3,2017-08-07,2017-08-13,6,2,Late delivery,1,4
36153,14454,SHP-3,2015-07-30,2015-08-04,5,2,Late delivery,1,3
34403,13736,SHP-3,2015-07-20,2015-07-22,2,2,Shipping on time,0,0
169947,67979,SHP-3,2017-09-19,2017-09-24,5,2,Late delivery,1,3
162549,65030,SHP-3,2017-08-07,2017-08-13,6,2,Late delivery,1,4
165673,66275,SHP-3,2017-08-25,2017-08-31,6,2,Late delivery,1,4
163099,65264,SHP-3,2017-08-10,2017-08-15,5,2,Late delivery,1,3
29830,11936,SHP-3,2015-06-24,2015-06-26,2,2,Shipping on time,0,0
34784,13890,SHP-3,2015-07-22,2015-07-28,6,2,Late delivery,1,4
128006,51226,SHP-3,2017-01-17,2017-01-19,2,2,Shipping on time,0,0
131420,52576,SHP-3,2017-02-06,2017-02-08,2,2,Shipping on time,0,0
132932,53202,SHP-3,2017-02-15,2017-02-18,3,2,Late delivery,1,1
169391,67753,SHP-3,2017-09-16,2017-09-20,4,2,Late delivery,1,2
38553,15421,SHP-3,2015-08-14,2015-08-16,2,2,Shipping on time,0,0
33089,13225,SHP-3,2015-07-13,2015-07-19,6,2,Late delivery,1,4
174677,71362,SHP-3,2017-11-07,2017-11-10,3,2,Late delivery,1,1
33103,13232,SHP-3,2015-07-13,2015-07-16,3,2,Late delivery,1,1
169394,67753,SHP-3,2017-09-16,2017-09-20,4,2,Late delivery,1,2
172187,68879,SHP-3,2017-10-02,2017-10-07,5,2,Late delivery,1,3
163675,65487,SHP-3,2017-08-13,2017-08-16,3,2,Late delivery,1,1
162708,65105,SHP-3,2017-08-08,2017-08-14,6,2,Late delivery,1,4
37151,14837,SHP-3,2015-08-05,2015-08-08,3,2,Late delivery,1,1
115551,46224,SHP-3,2016-11-05,2016-11-10,5,2,Late delivery,1,3
174532,71217,SHP-3,2017-11-05,2017-11-08,3,2,Late delivery,1,1
159939,63972,SHP-3,2017-07-22,2017-07-25,3,2,Late delivery,1,1
47958,19200,SHP-3,2015-10-08,2015-10-14,6,2,Late delivery,1,4
45004,18009,SHP-3,2015-09-20,2015-09-25,5,2,Late delivery,1,3
27107,10831,SHP-3,2015-06-08,2015-06-10,2,2,Shipping on time,0,0
170278,68107,SHP-3,2017-09-21,2017-09-24,3,2,Late delivery,1,1
38552,15421,SHP-3,2015-08-14,2015-08-16,2,2,Shipping on time,0,0
174586,71271,SHP-3,2017-11-06,2017-11-08,2,2,Shipping on time,0,0
172186,68879,SHP-3,2017-10-02,2017-10-07,5,2,Late delivery,1,3
163673,65487,SHP-3,2017-08-13,2017-08-16,3,2,Late delivery,1,1
42378,16953,SHP-3,2015-09-05,2015-09-09,4,2,Late delivery,1,2
124146,49664,SHP-3,2016-12-25,2016-12-30,5,2,Late delivery,1,3
41066,16446,SHP-3,2015-08-29,2015-08-31,2,2,Shipping on time,0,0
27105,10831,SHP-3,2015-06-08,2015-06-10,2,2,Shipping on time,0,0
37461,14960,SHP-3,2015-08-07,2015-08-13,6,2,Late delivery,1,4
44994,18005,SHP-3,2015-09-20,2015-09-26,6,2,Late delivery,1,4
27103,10831,SHP-3,2015-06-08,2015-06-10,2,2,Shipping on time,0,0
32027,12804,SHP-3,2015-07-06,2015-07-11,5,2,Late delivery,1,3
36657,14651,SHP-3,2015-08-02,2015-08-04,2,2,Shipping on time,0,0
27538,10990,SHP-3,2015-06-10,2015-06-16,6,2,Late delivery,1,4
163966,65609,SHP-3,2017-08-15,2017-08-20,5,2,Late delivery,1,3
44667,17878,SHP-3,2015-09-18,2015-09-22,4,2,Late delivery,1,2
42501,16998,SHP-3,2015-09-06,2015-09-10,4,2,Late delivery,1,2
34955,13970,SHP-3,2015-07-23,2015-07-29,6,2,Late delivery,1,4
27537,10990,SHP-3,2015-06-10,2015-06-16,6,2,Late delivery,1,4
34101,13614,SHP-3,2015-07-18,2015-07-23,5,2,Late delivery,1,3
110806,44388,SHP-3,2016-10-09,2016-10-13,4,2,Late delivery,1,2
32638,13050,SHP-3,2015-07-10,2015-07-16,6,2,Late delivery,1,4
31580,12613,SHP-3,2015-07-04,2015-07-08,4,2,Late delivery,1,2
166432,66587,SHP-3,2017-08-30,2017-09-02,3,2,Late delivery,1,1
156995,62795,SHP-3,2017-07-05,2017-07-11,6,2,Late delivery,1,4
47394,18950,SHP-3,2015-10-04,2015-10-10,6,2,Late delivery,1,4
49031,19610,SHP-3,2015-10-14,2015-10-20,6,2,Late delivery,1,4
162500,65011,SHP-3,2017-08-06,2017-08-08,2,2,Shipping on time,0,0
48438,19380,SHP-3,2015-10-10,2015-10-16,6,2,Late delivery,1,4
162490,65005,SHP-3,2017-08-06,2017-08-12,6,2,Late delivery,1,4
50201,20085,SHP-3,2015-10-21,2015-10-27,6,2,Late delivery,1,4
45604,18245,SHP-3,2015-09-24,2015-09-30,6,2,Late delivery,1,4
44495,17810,SHP-3,2015-09-17,2015-09-23,6,2,Late delivery,1,4
49528,19817,SHP-3,2015-10-17,2015-10-20,3,2,Late delivery,1,1
26147,10444,SHP-3,2015-06-02,2015-06-07,5,2,Late delivery,1,3
161560,64637,SHP-3,2017-08-01,2017-08-04,3,2,Late delivery,1,1
38180,15269,SHP-3,2015-08-11,2015-08-16,5,2,Late delivery,1,3
35196,14064,SHP-3,2015-07-25,2015-07-30,5,2,Late delivery,1,3
36402,14551,SHP-3,2015-08-01,2015-08-03,2,2,Shipping on time,0,0
31771,12698,SHP-3,2015-07-05,2015-07-09,4,2,Late delivery,1,2
119424,47758,SHP-3,2016-11-28,2016-12-02,4,2,Late delivery,1,2
170556,68220,SHP-3,2017-09-22,2017-09-28,6,2,Late delivery,1,4
36854,14730,SHP-3,2015-08-04,2015-08-10,6,2,Late delivery,1,4
166013,66411,SHP-3,2017-08-27,2017-08-29,2,2,Shipping on time,0,0
31373,12535,SHP-3,2015-07-02,2015-07-08,6,2,Late delivery,1,4
169288,67712,SHP-3,2017-09-15,2017-09-18,3,2,Late delivery,1,1
46477,18593,SHP-3,2015-09-29,2015-10-03,4,2,Late delivery,1,2
44735,17909,SHP-3,2015-09-19,2015-09-24,5,2,Late delivery,1,3
40705,16302,SHP-3,2015-08-26,2015-08-29,3,2,Late delivery,1,1
36850,14730,SHP-3,2015-08-04,2015-08-10,6,2,Late delivery,1,4
33410,13343,SHP-3,2015-07-14,2015-07-18,4,2,Late delivery,1,2
155308,62117,SHP-3,2017-06-25,2017-06-28,3,2,Late delivery,1,1
156600,62637,SHP-3,2017-07-03,2017-07-06,3,2,Late delivery,1,1
169622,67845,SHP-3,2017-09-17,2017-09-23,6,2,Late delivery,1,4
169287,67712,SHP-3,2017-09-15,2017-09-18,3,2,Late delivery,1,1
28017,11209,SHP-3,2015-06-13,2015-06-18,5,2,Late delivery,1,3
103574,41494,SHP-3,2016-08-28,2016-09-02,5,2,Late delivery,1,3
46473,18593,SHP-3,2015-09-29,2015-10-03,4,2,Late delivery,1,2
33408,13343,SHP-3,2015-07-14,2015-07-18,4,2,Late delivery,1,2
156598,62637,SHP-3,2017-07-03,2017-07-06,3,2,Late delivery,1,1
173359,70044,SHP-3,2017-10-19,2017-10-24,5,2,Late delivery,1,3
169392,67753,SHP-3,2017-09-16,2017-09-20,4,2,Late delivery,1,2
41532,16617,SHP-3,2015-08-31,2015-09-03,3,2,Late delivery,1,1
36449,14574,SHP-3,2015-08-01,2015-08-06,5,2,Late delivery,1,3
31770,12698,SHP-3,2015-07-05,2015-07-09,4,2,Late delivery,1,2
39000,15599,SHP-3,2015-08-16,2015-08-21,5,2,Late delivery,1,3
33407,13343,SHP-3,2015-07-14,2015-07-18,4,2,Late delivery,1,2
50172,20072,SHP-3,2015-10-20,2015-10-23,3,2,Late delivery,1,1
30793,12323,SHP-3,2015-06-29,2015-07-03,4,2,Late delivery,1,2
174610,71295,SHP-3,2017-11-06,2017-11-12,6,2,Late delivery,1,4
165859,66351,SHP-3,2017-08-26,2017-08-28,2,2,Shipping on time,0,0
31769,12698,SHP-3,2015-07-05,2015-07-09,4,2,Late delivery,1,2
110243,44148,SHP-3,2016-10-06,2016-10-10,4,2,Late delivery,1,2
133806,53540,SHP-4,2017-02-20,2017-02-26,6,4,Late delivery,1,2
132641,53069,SHP-4,2017-02-13,2017-02-18,5,4,Late delivery,1,1
144015,57570,SHP-4,2017-04-20,2017-04-26,6,4,Late delivery,1,2
12871,5154,SHP-4,2015-03-17,2015-03-22,5,4,Late delivery,1,1
22760,9122,SHP-4,2015-05-14,2015-05-17,3,4,Advance shipping,0,-1
11090,4427,SHP-4,2015-03-06,2015-03-09,3,4,Advance shipping,0,-1
23308,9340,SHP-4,2015-05-17,2015-05-23,6,4,Late delivery,1,2
23280,9331,SHP-4,2015-05-17,2015-05-19,2,4,Advance shipping,0,-2
145934,58315,SHP-4,2017-05-01,2017-05-07,6,4,Late delivery,1,2
136489,54572,SHP-4,2017-03-07,2017-03-10,3,4,Advance shipping,0,-1
129285,51746,SHP-4,2017-01-25,2017-01-27,2,4,Advance shipping,0,-2
10673,4269,SHP-4,2015-03-04,2015-03-09,5,4,Late delivery,1,1
153470,61346,SHP-4,2017-06-14,2017-06-16,2,4,Advance shipping,0,-2
5000,1999,SHP-4,2015-01-30,2015-02-04,5,4,Late delivery,1,1
133897,53576,SHP-4,2017-02-21,2017-02-23,2,4,Advance shipping,0,-2
142954,57152,SHP-4,2017-04-14,2017-04-17,3,4,Advance shipping,0,-1
129114,51674,SHP-4,2017-01-24,2017-01-29,5,4,Late delivery,1,1
138382,55336,SHP-4,2017-03-18,2017-03-20,2,4,Advance shipping,0,-2
134532,53810,SHP-4,2017-02-24,2017-03-02,6,4,Late delivery,1,2
148446,59301,SHP-4,2017-05-15,2017-05-17,2,4,Advance shipping,0,-2
20995,8410,SHP-4,2015-05-03,2015-05-09,6,4,Late delivery,1,2
20277,8123,SHP-4,2015-04-29,2015-05-03,4,4,Shipping on time,0,0
151598,60567,SHP-4,2017-06-03,2017-06-06,3,4,Advance shipping,0,-1
5523,2203,SHP-4,2015-02-02,2015-02-06,4,4,Shipping on time,0,0
8768,3527,SHP-4,2015-02-21,2015-02-24,3,4,Advance shipping,0,-1
6064,2428,SHP-4,2015-02-05,2015-02-09,4,4,Shipping on time,0,0
137981,55174,SHP-4,2017-03-16,2017-03-21,5,4,Late delivery,1,1
142664,57032,SHP-4,2017-04-12,2017-04-15,3,4,Advance shipping,0,-1
25272,10113,SHP-4,2015-05-28,2015-06-01,4,4,Shipping on time,0,0
130535,52250,SHP-4,2017-02-01,2017-02-07,6,4,Late delivery,1,2
22214,8906,SHP-4,2015-05-10,2015-05-12,2,4,Advance shipping,0,-2
3424,1386,SHP-4,2015-01-21,2015-01-23,2,4,Advance shipping,0,-2
148243,59226,SHP-4,2017-05-14,2017-05-16,2,4,Advance shipping,0,-2
22094,8847,SHP-4,2015-05-10,2015-05-13,3,4,Advance shipping,0,-1
144928,57929,SHP-4,2017-04-25,2017-04-30,5,4,Late delivery,1,1
133703,53505,SHP-4,2017-02-20,2017-02-26,6,4,Late delivery,1,2
139149,55636,SHP-4,2017-03-23,2017-03-25,2,4,Advance shipping,0,-2
142889,57128,SHP-4,2017-04-13,2017-04-17,4,4,Shipping on time,0,0
21771,8728,SHP-4,2015-05-08,2015-05-12,4,4,Shipping on time,0,0
2749,1105,SHP-4,2015-01-17,2015-01-23,6,4,Late delivery,1,2
4490,1797,SHP-4,2015-01-27,2015-01-30,3,4,Advance shipping,0,-1
4065,1634,SHP-4,2015-01-24,2015-01-29,5,4,Late delivery,1,1
133898,53576,SHP-4,2017-02-21,2017-02-23,2,4,Advance shipping,0,-2
25271,10113,SHP-4,2015-05-28,2015-06-01,4,4,Shipping on time,0,0
